Objectname,distance_modulus,v_gsr,distance_mpc
NGC4897,33.37,2445,47.20630413
IC4062,35.38,10901.7,119.1242008
PGC044848,34.418,7653.7,76.4891791
PGC044897,35.248,7658.3,112.0985513
ESO507-067,32.66,2910.8,34.04081897
PGC044928,34.847,5817.2,93.19658526
PGC044929,35.568,7564.5,129.8972629
PGC044982,28.8,627.3,5.754399373
ESO219-021,30.876,1195,14.96924857
PGC044975,34.948,7592.1,97.63375666
IC4111,33.223,7776.3,44.11639332
ESO269-037,27.49,568.5,3.147748314
NGC4930,30.58,2419.7,13.06170888
NGC4939,32.817,3008.6,36.5931672
PGC045190,33.689,5522.3,54.67641107
NGC4948,30.01,1233.8,10.0461579
NGC4947,31.959,2246.1,24.64903946
ESO508-007,32.16,2847.5,27.03958364
ESO508-011,32.194,2476.1,27.46628992
ESO575-061,32.519,1517,31.90068436
NGC4981,31.653,1588.5,21.40917835
ESO323-085,30.429,2958.5,12.18428363
ESO269-052,33.8,3040.1,57.54399373
NGC4980,31.156,1284.4,17.02942562
PGC045650,32.21,2456,27.66941645
ESO508-019,32.99,2826.2,39.62780343
ESO269-057,33.207,2932.9,43.79252635
ESO576-001,34.48,2756.3,78.70457897
ESO269-058,27.87,227.2,3.749730022
NGC5002,30.42,1111.2,12.1338885
ESO576-003,32.39,2834.3,30.06076303
NGC5004A,34.205,7288.8,69.3425806
ESO576-005,34.12,2633.7,66.68067692
NGC5011A,32.509,3002.9,31.75411403
UGC08294,34.485,6132.1,78.88601176
ESO269-068,27.87,480,3.749730022
ESO269-066,27.87,614.8,3.749730022
ESO443-083,31.529,2226.7,20.22087758
UGC08308,28.13,242,4.226686143
PGC045981,36.075,7135.6,164.0589773
ESO443-085,31.42,2251.4,19.23091729
NGC5042,30.665,1259,13.58313447
NGC5051,34.51,4277.6,79.79946873
ESO508-034,31.953,1776.9,24.58102565
IC4216,32.75,2745,35.48133892
ESO382-031,31.38,1715.4,18.87991349
ESO576-026,31.627,1825.2,21.15436532
NGC5068,28.56,549.7,5.152286446
UGC08365,31.143,1317.8,16.92777976
ESO382-041,32.283,1601.1,28.61541179
ESO576-032,30.394,1497.1,11.9894704
ESO269-085,31.48,2698.3,19.7696964
ESO382-045,30.69,1304.5,13.74041975
ESO508-051,32.66,1998.9,34.04081897
ESO576-040,32.325,1962.9,29.17427014
NGC5090,32.88,2782,37.6703799
NGC5104,34.307,5500.2,72.67750338
NGC5107,31.42,1003.6,19.23091729
NGC5105,32.657,2804.6,33.99382231
PGC046663,27.985,575.4,3.953666201
PGC046680,27.92,,3.837072455
PGC046710,34.53,6746,80.53784412
IC4232,35.44,9352.1,122.4616199
ESO508-067,35.166,7428.8,107.944371
IC4239,37.11,14561.8,264.2408757
PGC046885,28.388,346.1,4.759923797
NGC5145,33.62,1300.2,52.96634439
ESO508-075,35.44,9813,122.4616199
NGC5121A,31.22,1283.1,17.53880502
ESO382-067,32.93,2325.2,38.54783577
IC4247,28.566,281.9,5.166542426
ESO444-037,32.61,1760,33.26595533
ESO324-023,30.77,1288.1,14.25607594
NGC5152,34.61,3765.7,83.56030182
IC4263,33.114,2800.6,41.95657223
NGC5161,31.627,2245.9,21.15436532
ESO383-005,33.542,3465.1,51.09754091
PGC047514,34.15,4121.7,67.60829754
NGC5188,31.8,2270.9,22.90867653
NGC5206,27.53,417.7,3.206269325
ESO270-017,29.21,668.2,6.950243176
NGC5238,28.269,330.2,4.506091436
ESO444-078,28.668,440.9,5.41501919
NGC5219,32.033,2382.1,25.5035126
ESO324-044,32.499,2384,31.60821713
NGC5254,32.262,2232.4,28.34001006
UGC08642,32.602,2514.8,33.1436245
UGC08651,27.47,275.8,3.118889584
IC4316,28.191,450.9,4.347103696
UGC08658,32.657,2127.4,33.99382231
NGC5264,28.241,349.3,4.448360749
PGC048515,27.833,,3.686379141
UGC08693,33.077,2498.6,41.24772498
NGC5301,31.596,1597.7,20.85451048
UGC08737,32.862,1923.5,37.35940923
UGC08733,32.396,2421.9,30.14393884
ESO383-087,27.521,190.7,3.193007951
NGC5304,34.01,3649.6,63.38697113
NGC5320,32.799,2691.7,36.29108896
ESO383-091,30.74,938.9,14.06047524
PGC049153,35.695,8562.5,137.7209469
ESO384-002,30.73,1257.9,13.99587323
ESO445-066,34.958,7133.7,98.0844136
ESO384-015,32.85,3417.4,37.15352291
NGC5365A,32.53,2611.7,32.06269325
ESO384-016,28.26,373.4,4.487453899
UGC08882,29.686,464.8,8.65366343
ESO510-026,31.75,2256.5,22.38721139
IC4351,32.414,2555.3,30.39484969
ESO445-085,34.389,4161.8,75.47445749
ESO221-022,32.67,2757.2,34.19794425
NGC5425,32.552,2178.7,32.3891835
NGC5443,32.506,1918.9,31.71027439
NGC5440,33.667,3761,54.12526055
UGC08988,32.635,2212.8,33.65115694
ESO384-043,34.48,4283.7,78.70457897
NGC5468,33.403,2793.2,47.92918012
UGC09024,32.057,2354.7,25.7869513
NGC5464,32.13,2575.4,26.66858665
ESO325-055,34.05,3896.8,64.5654229
PGC050620,32.085,4882.4,26.12161354
NGC5494,33.39,2503.9,47.64309868
IC4386,31.54,1736.3,20.32357011
PGC050911,29.74,454.1,8.87156012
IC4390,31.52,1980.7,20.1372425
PGC051017,30.7,712.8,13.80384265
UGC09169,30.96,1278.2,15.55965632
NGC5556,31.1,1278.2,16.59586907
NGC5577,31.42,1476.3,19.23091729
IC4402,31.17,1512.4,17.13957308
PGC051291,32.68,2701.9,34.35579479
IC4407,33.37,2678.7,47.20630413
PGC051473,36.177,11189.6,171.9491368
PGC051523,30.79,1664.8,14.38798578
NGC5671,35.21,9137.7,110.153931
PGC051659,27.792,254.9,3.617428868
UGC09291,32.922,2980.8,38.40608157
UGC09303,34.63,4359.4,84.33347578
ESO385-031,32.84,3000.5,36.98281798
NGC5653,33.22,3638.9,44.05548635
ESO385-033,32.12,2937,26.54605562
ESO385-032,32.847,2722,37.10222886
NGC5645,30.868,1370.8,14.91420128
UGC09345,34.1,2305.1,66.0693448
UGC09380,31.68,1681.9,21.67704105
UGC09405,28.82,355.1,5.807644175
NGC5708,32.407,2816.3,30.29702603
UGC09448,33.13,2323.8,42.26686143
NGC5688,32.635,2666.4,33.65115694
IC4472,32.33,2740.1,29.24152378
NGC5730,32.2,2635.7,27.54228703
PGC052460,32.44,1847.7,30.76096815
ESO386-016,35.54,7176.9,128.2330583
ESO580-022,31.69,2158.7,21.77709772
IC1055,33.17,2860.7,43.05266105
ESO580-029,32.665,2526.7,34.11929116
NGC5756,31.919,2093.9,24.19914378
PGC052853,32.828,1998,36.77900704
PGC052882,35.19,12574.7,109.1440336
ESO580-041,32.326,2887.6,29.18770848
NGC5777,33.16,2294.2,42.85485204
PGC053093,33.19,2541.1,43.45102242
PGC053134,30.9,1939.6,15.13561248
NGC5770,31.367,1487.6,18.76722237
ESO273-014,28.21,926.2,4.385306978
NGC5786,32.02,2867.2,25.3512863
ESO327-039,31.82,2805.8,23.1206479
UGC09640,35.74,10071.9,140.6047524
PGC053634,33.005,2887.1,39.90249024
UGC09660,30.16,724.1,10.76465214
ESO223-009,29,462.3,6.309573445
PGC053764,32.99,2413.7,39.62780343
PGC053779,31.59,1839.9,20.79696687
PGC053796,33.38,2893.6,47.42419853
UGC09749,19.29,-92.1,0.072110748
ESO581-025,32.055,2222,25.76321157
NGC5878,32.249,1961.1,28.17085317
ESO274-001,27.235,406.6,2.79898132
PGC054411,31.53,1323.1,20.23019179
UGC09798,35.807,11336.5,145.0106836
ESO514-007,32.33,2242.6,29.24152378
PGC054774,38.894,18238.7,600.8969505
PGC054817,32.606,1932.3,33.20473358
ESO514-014,34.279,3635.7,71.74638109
ESO514-022,34.144,4388.5,67.42174676
NGC6000,32.65,2141.2,33.88441561
ESO515-010,34.39,5694.2,75.50922277
PGC056286,36.207,11091.4,174.3411876
UGC10095,32.47,2022.2,31.18889584
PGC056443,35.817,9715.5,145.6800225
ESO583-008,35.65,7377.3,134.8962883
PGC057064,36.371,10358.4,188.0182473
ESO451-008,34.58,4635,82.4138115
ESO136-024,33.53,4384.8,50.81594426
ESO584-007,35.65,9492.8,134.8962883
UGC10297,32.83,2411.6,36.81289736
ESO137-007,33.19,4839.2,43.45102242
ESO137-010,33.641,3283.4,53.48105921
IC4596,35.83,7606.3,146.5547841
NGC6106,31.892,1526.8,23.90011551
ESO137-018,28.844,483.6,5.87218866
NGC6172,34.638,5074.6,84.64474481
UGC10483,36.2,12384.4,173.7800829
ESO517-013,35.76,8275.2,141.9057522
PGC058798,31.643,1619.5,21.31081211
PGC059076,35.405,9000.7,120.503594
UGC05642,33.105,2222.6,41.78303666
UGC10743,33.053,2680.2,40.79434834
PGC059808,35.05,8275.2,102.3292992
NGC3279,32.466,1284.7,31.13149665
IC4660,30.04,1433.4,10.18591388
NGC6365,35.27,8216.1,113.2400363
ESO138-024,31.96,2760.7,24.66039337
UGC10852,32.56,2907.4,32.50872974
NGC6372,33.069,4913.1,41.09604233
UGC10874,35.531,6968.3,127.7026766
PGC060376,35.42,8883,121.338885
PGC060771,36.239,1991.8,176.9293981
UGC10985,31.07,1948.6,16.36816521
NGC6467,33.26,3194.7,44.87453899
NGC6484,33.614,3283.8,52.82019498
UGC11030,32.22,1875.4,27.79713268
UGC11041,34.225,5048,69.9841996
UGC11050,34.273,5049.6,71.54841214
ESO139-046,32.1,2720.7,26.30267992
UGC11074,32.05,2028,25.70395783
ESO139-049,32.28,2657,28.57590543
PGC061289,34.031,4824.6,64.00295121
PGC061353,32.19,1931.8,27.41574172
NGC6548,31.787,2357.4,22.77193838
ESO140-006,31.84,2281.1,23.33458062
NGC6585,32.479,3031.8,31.31843125
UGC11182,34,4495.3,63.09573445
IC4694,32.46,2689.3,31.04559588
PGC061658,30.55,3145.8,12.88249552
UGC11188,33.7,5454.5,54.95408739
UGC11194,34.019,4916.5,63.65023332
ESO182-010,31.68,3478.4,21.67704105
NGC6627,34.327,5433.8,73.34998004
UGC11255,35.375,9937.4,118.8502227
UGC11254,33.793,5182.4,57.35879248
UGC11295,33.08,2565.7,41.3047502
UGC11275,35.231,5655.2,111.2243817
UGC11301,34.3,4674.6,72.44359601
UGC11334,35.01,4773.3,100.461579
UGC11317,34.96,6776.8,98.1747943
UGC11344,33.831,4025.2,58.37138526
UGC11350,34.13,4887,66.98846094
IC4758,33.898,4386.7,60.20048637
UGC11371,33.434,3944.9,48.61832585
ESO396-007,34.341,5862.3,73.82441258
UGC11380,32.19,3090.3,27.41574172
UGC11385,33.15,3300,42.65795188
IC4810,32.706,3116.3,34.76962446
UGC11394,34.06,4432.3,64.86344335
IC4819,31.55,1763.6,20.41737945
UGC11404,32.881,4114.1,37.68773174
IC4821,31.99,2637.9,25.00345362
ESO282-018,33.972,5584.5,62.28737089
IC4837A,33.56,2790.4,51.52286446
NGC6796,32.86,2409.6,37.32501578
UGC11433,33.58,4653.9,51.99959965
ESO525-004,34.61,6146.8,83.56030182
UGC11459,33.384,3346.6,47.51163764
PGC063540,34.471,6094.3,78.37905085
PGC063556,29.65,1627.6,8.511380382
ESO460-031,34.592,5852.1,82.87050779
ESO398-029,34.44,5686.5,77.26805851
ESO594-017,31.32,1826.4,18.36538343
ESO461-006,34.44,5986,77.26805851
PGC063832,34.068,4987.4,65.10284984
ESO339-008,34.175,5683.6,68.39116473
PGC063925,36.326,12078.3,184.1619904
IC4919,33.782,4209.8,57.06896549
UGC11515,30.35,3475.2,11.74897555
PGC064373,34.89,5698.3,95.06047937
NGC6887,32.39,2660,30.06076303
ESO340-009,32.288,2593.7,28.68137713
UGC11537,34.331,5560.1,73.48522022
NGC6911,32.45,2704.3,30.90295433
ESO340-017,32.98,2626.6,39.44573021
PGC064534,34.4,5778,75.8577575
UGC11545,31.2,3179.1,17.37800829
NGC6901,34.32,4958.7,73.11390835
NGC6906,34.079,5026.6,65.43347724
NGC6902,32.33,2785.6,29.24152378
UGC11552,34.421,4709.1,76.59492584
ESO400-025,32.503,2210.4,31.66649527
PGC064812,33.85,5730.9,58.88436554
ESO340-038,33.702,5535.7,55.00472529
NGC6923,32.555,2876.4,32.43396173
UGC11584,34.752,5511.3,89.20721887
ESO234-043,31.402,2414.8,19.07216521
NGC6949,32.35,2984.5,29.51209227
ESO340-042,31.63,2663.6,21.18361135
UGC11595,33.639,4174.7,53.43182401
UGC11603,33.89,5422.8,59.97910763
UGC11599,33.97,4635.2,62.23002852
PGC065131,33.2,4039.1,43.65158322
UGC11613,32.791,2892.8,36.15763364
PGC065211,32.87,3086.8,37.49730022
IC5039,31.671,2757.2,21.58738316
ESO234-069,33.959,4340.5,61.91558776
UGC11647,35.287,8202.9,114.130048
NGC6986,35.355,8632.7,117.7605974
UGC11656,34.037,4766.2,64.18004245
ESO342-013,31.347,2657.2,18.59516344
UGC11706,34.61,4931.3,83.56030182
NGC7041,32.027,1920.1,25.43314106
UGC11719,35.97,8742.9,156.3147643
NGC7049,32.357,2235.4,29.60738152
PGC066548,30.96,1154.8,15.55965632
UGC11725,35.336,6433.3,116.7347076
PGC066592,33.626,4226.2,53.11289819
IC5104,34.063,5162.9,64.95311744
ESO287-009,32.6,2668.8,33.11311215
IC5105B,31.73,2253.6,22.1819642
PGC066738,33.37,3076.2,47.20630413
NGC7059,31.55,1653.4,20.41737945
ESO342-050,32.062,2670.6,25.84639636
NGC7064,30.189,763.7,10.90937825
UGC11758,35.08,8804.6,103.7528416
NGC7091,31.19,2589.2,17.29816359
NGC7090,29.89,799,9.506047937
ESO287-043,32.133,2471.3,26.70545612
UGC11780,36.544,15421.8,203.6104201
ESO403-017,31.824,2729,23.16327696
ESO403-024,31.86,2634.7,23.55049284
UGC11818,31.78,2612.8,22.69864852
NGC7131,34.388,5526.7,75.43970822
NGC7140,32.137,2921.6,26.75469473
UGC11839,34.945,6163.5,97.49896377
ESO404-012,32.9,2672.4,38.01893963
UGC11862,34.46,6064.5,77.98301105
NGC7162A,31.5,2261.5,19.95262315
ESO404-017,33.151,2535.6,42.67760112
NGC7168,32.697,2803.3,34.62581465
NGC7180,31.237,1519.3,17.67665151
NGC7185,31.487,1868.2,19.8335292
IC5156,32.846,2783.2,37.08514659
NGC7188,30.83,1840.7,14.65547841
UGC11895,34.019,4938.4,63.65023332
NGC7179,33.24,2885.7,44.46312675
UGC11918,33.95,4301.4,61.65950019
NGC7205,31.135,1621.3,16.86553025
ESO601-025,31.53,1814.2,20.23019179
IC5171,32.45,2811.1,30.90295433
ESO288-049,30.81,1947.7,14.52111618
UGC11946,34.767,5757.7,89.82557377
IC1441,34.51,5355.7,79.79946873
ESO289-010,32.72,2743.9,34.9945167
ESO237-052,32.43,2858.8,30.61963434
IC5201,29.988,892.2,9.944890372
ESO238-005,29.524,673.3,8.031561699
ESO027-008,32.36,2350.4,29.6483139
ESO289-026,31.61,2414.7,20.98939884
PGC068872,35.077,7752.2,103.6096007
ESO533-028,32.629,2619.5,33.5583037
UGC12069,31.94,2565.4,24.43430553
NGC7302,31.857,2767.4,23.5179791
NGC7307,31.671,2075.7,21.58738316
PGC069160,36.22,10506.5,175.3880502
UGC12141,32.89,2282.6,37.84425847
UGC12135,33.359,4212.8,46.96777642
PGC069404,31.21,3038.7,17.45822153
PGC069448,32.367,3100.9,29.74404298
ESO468-020,26.75,123.9,2.238721139
ESO289-048,32.49,2816.8,31.47748314
UGC12160,32.044,1756.2,25.6330332
PGC069519,24.815,98.9,0.918332596
PGC069691,32.92,2689,38.37072455
NGC7378,32.096,2666.3,26.25427319
UGC12204,35.14,6940.4,106.6596121
NGC7400,32.77,2973.8,35.80964371
NGC7410,33.015,1734.9,40.08667176
ESO346-014,33.306,2690.3,45.83529174
NGC7416,32.571,2975.6,32.67382661
IC5269A,32.84,2878.8,36.98281798
NGC7412A,27.08,911,2.60615355
ESO603-031,32.75,2341.5,35.48133892
IC5271,31.803,1733.2,22.94034791
IC5273,30.803,1293.8,14.474381
ESO406-042,31.35,1375.5,18.62087137
NGC7462,29.918,1048.8,9.62941713
ESO469-008,33.12,1793.3,42.07266284
IC1468,36.045,9734.8,161.8080038
ESO469-015,32.143,1659,26.82872291
ESO407-007,32.242,1632.7,28.08018728
NGC7496,29.34,1626.3,7.379042301
UGC12410,35.296,7284.2,114.6040591
NGC7513,31.009,1595.9,15.91475657
ESO291-011,36.342,12951.3,185.5239576
ESO407-014,32.683,2748.8,34.40329188
NGC7582,31.41,1560.3,19.14255925
UGC12504,33.58,2634.9,51.99959965
NGC7599,31.83,1659.4,23.22736796
PGC071171,32.739,4145.5,35.30205604
PGC071197,32.92,3747,38.37072455
NGC7640,29.647,578.7,8.499629594
ESO291-024,31.76,1661.8,22.49054606
ESO407-018,26.736,73.9,2.224333998
ESO240-004,31.57,1517.5,20.60629913
NGC7689,31.929,1900.4,24.31084196
NGC7690,31.65,1442,21.3796209
NGC7694,30.745,2380.8,14.09288798
IC5328,32.867,3101.4,37.44553156
PGC071754,33.426,4985.8,48.43953885
ESO347-029,32.41,1553.4,30.33891184
ESO408-012,33.58,2974.4,51.99959965
NGC7723,31.997,1938.3,25.08418528
PGC072006,32.44,2149.1,30.76096815
ESO292-014,32.01,1451.3,25.23480772
PGC072169,35.064,7611.8,102.9911719
PGC072252,31.743,2206.7,22.31515974
UGC12769,32.82,2193.1,36.64375746
ESO149-001,31.6,1818.3,20.89296131
NGC7755,32.38,2970.6,29.92264637
UGC12814,34.766,5995.8,89.78421709
PGC072633,35.48,10132.2,124.7383514
NGC7761,35.119,7257.9,105.6330939
ESO149-003,29.221,505.8,6.98554026
ESO471-027,35.346,8837.8,117.2735306
PGC072734,35.14,5942.5,106.6596121
ESO538-013,35.959,10253.8,155.5249248
PGC073123,35.416,7746.3,121.1155763
NGC7796,33.467,3259.7,49.36282431
PGC073507,36.052,13297.2,162.3304528
PGC074050,34.26,4893.7,71.12135137
PGC074605,31.82,,23.1206479
PGC074617,31.37,1389.4,18.79316817
PGC074714,31.3,1374.3,18.19700859
PGC074752,31.31,1907.2,18.28100216
PGC077827,34.38,2980.6,75.1622894
PGC079913,34.79,6483.1,90.78205302
PGC083333,29.895,,9.52796164
PGC083329,30,790,10
PGC083321,30.055,,10.25651926
PGC083339,30.043,736.4,10.19999597
PGC083664,35.161,6891.1,107.6961058
PGC083665,33.851,8121.5,58.91148903
PGC083667,34.128,6932.7,66.92679069
PGC083719,34.868,5919,94.10224835
PGC083725,33.37,7643.5,47.20630413
PGC083715,34.235,6987.8,70.30723199
PGC083740,33.465,8259.9,49.3173804
PGC083742,34.159,7883,67.88909198
PGC086068,32.11,1893.8,26.42408757
PGC086266,33.85,4703.1,58.88436554
PGC086269,33.31,3398.3,45.91980128
PGC086290,33.47,3727.9,49.4310687
PGC086669,29.834,640.3,9.264031007
PGC088608,19.714,73.9,0.087659704
PGC089942,32.1,3316.3,26.30267992
PGC090392,32.21,4308.3,27.66941645
PGC090402,31.68,2733.7,21.67704105
PGC090548,35.18,6209.6,108.6425624
PGC090591,36.06,11843.8,162.9296033
PGC090592,35.03,7794.3,101.3911386
PGC090595,35.98,6002.3,157.0362804
PGC090695,34.684,6393.5,86.4569678
PGC090694,31.87,1615.3,23.65919697
PGC090717,35.92,10010.4,152.7566058
PGC090751,34.96,4406.1,98.1747943
PGC090766,35.05,5430.3,102.3292992
PGC090771,34.53,6538.5,80.53784412
PGC090775,35.212,7285.9,110.2554332
PGC090776,34.23,3251.4,70.14552984
PGC090778,36.05,9576.8,162.1810097
PGC090784,36.49,8580.3,198.6094917
PGC090811,34.56,4136.9,81.65823714
PGC090817,35.14,5587.7,106.6596121
PGC090844,33.66,4617.8,53.95106225
PGC090927,34.78,4418.3,90.36494737
PGC090941,32.97,2163.2,39.26449354
PGC091580,36.62,10734.6,210.862815
PGC091586,34.9,6430.2,95.4992586
PGC091594,35.48,9192.2,124.7383514
PGC091630,34,5484.7,63.09573445
PGC091643,34.83,5105.6,92.46981739
PGC091656,32.67,3978.3,34.19794425
PGC091742,33.74,2804.6,55.97576015
PGC091755,31.17,1753.3,17.13957308
PGC091777,34.33,5285.2,73.45138682
PGC092378,34.34,5757.5,73.79042301
PGC095597,27.665,157.9,3.411929116
PGC097023,32.27,5599,28.44461107
PGC097032,33.08,4560,41.3047502
PGC097067,32.94,4473.1,38.72576449
PGC097081,33.11,5523.6,41.87935651
PGC097109,30.64,6055.9,13.42764961
PGC097136,33.77,3394.9,56.75446054
PGC097187,34.9,5100.5,95.4992586
PGC097243,32.51,2978.9,31.76874071
PGC100169,26.15,207.6,1.698243652
PGC100768,33.45,4340.9,48.97788194
PGC132177,37.494,19079.7,315.3552025
PGC138836,28.7,339.7,5.495408739
PGC142820,34.195,5013.5,69.02398038
PGC155511,34.49,3673.3,79.0678628
PGC165356,32.55,3315.6,32.35936569
PGC165788,34.3,5289.5,72.44359601
PGC166073,28.121,,4.209204248
PGC166082,27.792,97.5,3.617428868
PGC166077,27.556,80.8,3.244890157
PGC166095,29.82,428.9,9.204495718
PGC166096,29.829,,9.242724327
PGC166101,27.9,,3.801893963
PGC166115,28.296,248.1,4.562469771
PGC166107,29.991,,9.958639241
PGC166127,29.319,,7.30802459
PGC166142,28.18,352.5,4.32513831
PGC166146,28.213,,4.39136969
PGC166152,28.842,449.3,5.866782664
PGC166131,30.966,,15.60270869
PGC166158,28.143,,4.25206603
PGC166167,27.88,,3.76703799
PGC166170,28.49,259.3,4.988844875
PGC166172,27.872,,3.753185242
PGC166175,28.166,,4.297342812
PGC166176,28.47,,4.94310687
PGC166179,27.912,,3.822962166
PGC166192,28.63,359.2,5.321082593
PGC166472,34.03,4441.1,63.97348355
PGC166559,34.37,4602,74.81695005
PGC166628,29.68,6047.7,8.629785478
PGC166755,32.49,2651.5,31.47748314
PGC166758,33.86,4566.2,59.15616342
PGC166785,34.09,4842.8,65.76578374
PGC200171,37.62,23832.3,334.19504
PGC212843,36.065,11410,163.3051948
PGC213672,35.96,9104.9,155.5965632
PGC214810,34.962,7952,98.26525828
PGC340526,36.648,15079.7,213.599386
PGC471591,37.294,18221.3,287.6073629
PGC575633,33.75,3128.6,56.23413252
PGC576005,32.66,4486.2,34.04081897
PGC576636,33.37,4564.3,47.20630413
PGC577429,33.56,1783,51.52286446
PGC648636,36.968,14506.3,247.5141318
PGC662260,37.522,20471.6,319.4478724
PGC679349,36.801,15001.3,229.1922879
PGC090540,33.03,2277.8,40.3645393
PGC065022,35.018,5934.4,100.8323758
PGC028731,27.82,321.5,3.664375746
CETUS3,22,,0.251188643
VIRGO1,19.761,,0.089577719
IC2098,33.118,2731.1,42.03393032
PGC214719,37.494,22682.1,315.3552025
NGC0812,33.736,5308,55.8727439
UGC02540,35.1,4025.3,104.7128548
NGC1260,34.169,5855.3,68.20245379
UGC02637,33.378,5218.1,47.38053933
UGC02650,35.617,8461.9,132.8617596
UGC02708,34.44,5428.7,77.26805851
UGC02956,33.781,4593.4,57.04269031
UGC03092,34.278,4931.9,71.71334827
UGC03110,33.731,4631.6,55.74424015
UGC03172,34.17,4685.5,68.23386941
UGC03147,32.91,3024.2,38.19442708
NGC1819,33.895,4398.4,60.11737375
NGC2146A,31.7,1638,21.87761624
UGC03375,33.48,5856.7,49.65923215
UGC03922,35.695,8846.4,137.7209469
UGC03919,33.86,4958,59.15616342
UGC03776,33.208,3859.7,43.8126982
UGC04169,32.541,1681.2,32.2255249
NGC2706,33.53,1467.7,50.81594426
UGC04601,32.436,1917.9,30.70435651
NGC2756,33.51,4025,50.35006088
NGC2938,33.09,2415.7,41.49540426
UGC05689,33.35,2951.4,46.77351413
NGC3252,31.53,1274.5,20.23019179
UGC06610,32.58,1860.6,32.80952931
NGC3795,31.938,1293.5,24.41181106
UGC06609,35.342,7661.7,117.0577036
UGC06757,28.32,178,4.613175746
UGC06802,32.36,1317.3,29.6483139
UGC07129,29.755,963.3,8.933054837
UGC07242,28.679,180,5.442519578
NGC4256,33.02,2646.3,40.17908108
NGC4386,32.137,1790.8,26.75469473
NGC4331,31.59,1711.6,20.79696687
NGC4441,31.377,2778.9,18.85384794
NGC4495,34.248,4567.6,70.72940424
UGC07908,31.14,1808.4,16.90440932
NGC4704,35.208,8200.4,110.0525221
UGC08052,32.32,1685.6,29.10717118
NGC4919,34.626,7314.5,84.17827077
NGC4979,33.503,6331.7,50.18801279
UGC08215,28.289,296.7,4.547785786
UGC08318,32.96,2371.4,39.08408958
NGC5109,31.8,2245.6,22.90867653
UGC08399,35.393,7283.5,119.8395032
PGC046604,36.462,15941.3,196.0649667
UGC08472,35.223,6554.4,110.8153698
UGC08684,31.931,2327,24.33324338
UGC08760,27.584,262.5,3.28700224
NGC5526,32.133,2181.6,26.70545612
NGC5900,33.653,2619.7,53.7774246
NGC5950,32.44,2745.4,30.76096815
UGC10058,34.21,2255.7,69.50243176
UGC10194,32.42,1044.3,30.4789499
UGC10704,37.05,19504,257.0395783
UGC10780,35,6851.2,100
UGC11149,36.887,16461.9,238.4514677
UGC11377,34.95,7664.2,97.7237221
UGC11422,32.58,4876.8,32.80952931
UGC11677,34.41,5160.3,76.207901
UGC11768,35.324,6809.5,116.091387
UGC11799,34.45,5570.3,77.62471166
NGC7461,33.804,4410.7,57.65009138
UGC00669,33.205,5991.6,43.75221052
UGC00679,33.698,5259.3,54.9034961
NGC0382,34.25,5375,70.79457844
NGC0495,34.197,4249.6,69.0875831
NGC0494,34.09,5525.7,65.76578374
UGC01066,34.339,5209.4,73.75644909
IC0126,34.306,5954.1,72.64404186
UGC01666,36.31,13416.4,182.8100216
NGC0841,33.741,4669.3,56.00154388
UGC01988,33.939,5902.9,61.34794224
UGC02035,34.069,5207.8,65.13283772
UGC02345,30.74,1512.3,14.06047524
UGC02384,35.675,9884.1,136.4583137
UGC02463,32.9,2009.9,38.01893963
IC0284,31.93,2833.4,24.32204009
IC0304,34.391,5049.3,75.54400406
UGC02684,29.065,386.3,6.501296903
NGC2258,33.871,4190,59.45659033
UGC03500,33.32,4545.2,46.13175746
UGC03576,34.776,6009.3,90.19864221
UGC03584,33.82,4397.2,58.07644175
UGC03595,35.316,7972.9,115.6644774
UGC03725,34.683,6212,86.41716206
UGC03789,33.482,3385.4,49.70499106
UGC03845,33.536,3060.8,50.95654806
UGC04032,35.442,8070.7,122.5744632
UGC04381,33.651,4461.8,53.72791656
UGC04414,35.399,7459.4,120.1710899
UGC04455,35.63,9113.6,133.6595517
UGC04468,34.51,7407,79.79946873
UGC04446,34.666,5930.2,85.74326166
UGC04922,32.77,2016.8,35.80964371
UGC05050,31.87,2313,23.65919697
NGC3155,33.434,3070.4,48.61832585
UGC06211,36.97,17384.2,247.7422058
UGC06271,32.5,1977.6,31.6227766
UGC06509,33.096,2848.8,41.61021885
UGC06534,31.092,1356.9,16.53484012
UGC06575,32.689,1296.4,34.49848314
NGC3794,31.584,1460.9,20.73958204
UGC06780,33.055,1599.2,40.83193863
NGC3850,31.557,1233,20.4833035
NGC3873,34.421,5332.9,76.59492584
UGC06774,33.823,2502,58.15673277
NGC3978,35.978,10045.6,156.8917113
NGC3990,30.037,767.2,10.17185124
NGC4067,33.138,2343.2,42.42286549
UGC06992,30.95,808.1,15.48816619
NGC4059,35.269,7130.8,113.1878994
UGC08162,35.11,7167.1,105.1961874
UGC08246,31.62,847.6,21.0862815
UGC08261,33.23,897.9,44.25883724
UGC08795,32.908,2372.8,38.15926491
UGC08799,30.276,1022.2,11.35533628
NGC5346,32.845,2581,37.06807218
NGC5452,32.6,2226.1,33.11311215
UGC08995,31.71,1227.8,21.97859873
NGC5582,32.247,1527.8,28.1449188
UGC09391,33.001,2046.6,39.82905479
UGC09657,32.72,2673,34.9945167
UGC09665,32.738,2688.9,35.28580258
UGC10261,37.427,19155.5,305.7736096
NGC6168,32.445,2642.1,30.8318795
NGC6261,36.114,10698.1,167.0321226
